RollerAds,Middle / Senior Go Developer,от 200 000 руб. на руки,1–3 года,"Полная занятость, полный день","['Go', 'MySQL', 'Clickhouse', 'Golang']","Требуемый опыт работы: 1–3 годаПолная занятость, полный деньВозможно временное оформление: договор услуг, подряда, ГПХ, самозанятые, ИПRollerAds — международная Ad-Tech компания, работающая в сфере интернет-маркетинга. Уже 2 года мы помогаем паблишерам успешно монетизировать свои сайты, а рекламодателям — получать качественный трафик. Мы команда из спецов в рекламе и сильного отдела разработки. Сейчас мы в поисках Software Engineer для развития нашей платформы. У нас есть большое количество сервисов, написанных на Go, задеплоенных в k8s и огромное количество траффика - до 700 000 запросов в секунду. Чем предстоит заниматься?  Участвовать в проектировании и разработке сервисов; Разрабатывать алгоритмы ротации рекламы, а также алгоритмы защиты от рекламных ботов; Улучшать обход базы с подписчиками на рекламу; Оптимизировать скорость ответа сервисов и их пропускную способность; Уметь хранить и обрабатывать полученные события.  Что мы ожидаем от тебя?  Уверенные знания Go. Опыт других языков с GC будет плюсом; Понимание работы стека TCP/IP; Способность написать сложные SQL запросы. Мы используем MySQL и Clickhouse; Опыт работы с распределенными KV-хранилищами(aerospike, cassandra, scylla, etcd); Желание работать в команде.  От нас:  Возможность работать в офисе, гибридно или полностью удалённо; Гибкое начало дня 11:00-12:00; Оформление по ТК или как ИП; Комфортабельный офис А-класса в шаговой доступности от станций метро Горьковская, Чкаловская, Спортивная; Команда из сильных разрабов, готовых делиться опытом; Ключевые навыкиGoMySQLClickhouseGolangАдресСанкт-Петербург, Большая Пушкарская улица, 22Показать на большой карте",https://hh.ru/vacancy/48379276?from=vacancy_search_list&query=go
Служба доставки Курьер,Курьер (Доставка писем),от 40 000 до 85 000 руб. на руки,не требуется,"Полная занятость, гибкий график","['Internet', 'Материальная ответственность', 'Курьер', 'Поиск информации в интернет', 'Мобильность']","Требуемый опыт работы: не требуетсяПолная занятость, гибкий графикВозможно временное оформление: договор услуг, подряда, ГПХ, самозанятые, ИПВозможна подработка: сменами по 4-6 часов, по выходным или по вечерамКурьер по доставке документов, писем, посылок. С ежедневной оплатой до 5000 руб/день на карту. Самые усердные курьеры зарабатывают в среднем 150т.р./мес  Берите посылки на своем районе рядом с домом и доставляйте их, используя мобильное приложение и ЛЮБОЕ СРЕДСТВО ПЕРЕДВИЖЕНИЯ. Лучшая вакансия 2021 года свободна. Прямой работодатель    ПРОСЬБА ДОЧИТАТЬ ОБЪЯВЛЕНИЕ ДО КОНЦА!   ⚠️ Что нужно для трудоустройства в день обращения? ⚠️  Откликнуться и получить в ответ контакты менеджера Связаться с менеджером по контактам, которые вы получите после отклика. Можно позвонить или написать в WhatsApp или Телеграм ✍️ Заполнить анкету соискателя на нашем сайте, т.к. Вы будете доставлять материальные ценности После заполнения анкеты, Вы получите инструкцию для начала работы.    ✅ Условия:  Доход в среднем 200-500 руб в час (в зависимости от времени суток) 0️⃣ Можно без опыта работы Выплата ~1000руб за каждого приведенного друга. Зарплата (ЗП) сразу на руки ‍ Обучение и личный менеджер, чтобы с первого дня работы Вы чувствовали себя уверенно Все заказы уже оплачены, не нужно работать с деньгами    ✅ Мы предлагаем:  Подработка или полная занятость. График свободный. Можно не каждый день. Режим выбираете сами ⚖️ Возможность совместительства с учебой или другой работой. Заказы есть круглосуточно (по выходным и будням, утреннее, дневное, вечернее, ночное время) ‍ Карьерный рост до наставника, руководителя филиала в городе! У каждого есть возможность проявить себя в начальной должности и стать руководителем Униформу носить не надо. Вы можете работать в любой одежде Каждый курьер застрахован за счет компании. Все непредвиденные случаи будут компенсированы    ✅ Обязанности:  ✔️ Доставка документов , писем , посылок ✔️ Доставка еды с 30% доплатой (на Ваш выбор, можете отказаться) ✔️ Доставка электроники из интернет-магазинов Никаких противозаконных посылок нет !    ✅ Требования:  ✔️ Гражданство любое.  Для иностранных специалистов обязательно наличие патента в случаях прямо предусмотренных действующим законодательством ✔️ Курьерские поручения можно выполнять любым способом передвижения ✔️ Можно также студентам , школьникам или пенсионерам    ✅ Приветствуем опыт работы: В фирмах доставки грузов: Яндекс еда го go , Delivery Club деливери клаб, Почта России , сбермаркет , яндекс маркет , сдэк сдек , достависта , dostavista , додо пицца суши роллы. На должностях: торговый представитель , почтальон курьер , доставщик , пеший , вело велокурьер , оператор машинист В такси: gett гетт , uber убер , ситимобил didi диди ⚠️ Не говорите: ""ищу работу"", Вы её уже нашли! Обращайтесь по контактам⚠️ Доступно соискателям с инвалидностью  Доступно соискателям от 14 лет Ключевые навыкиInternetМатериальная ответственностьКурьерПоиск информации в интернетМобильность",https://hh.ru/vacancy/47843652?from=vacancy_search_list&query=go
Gismart,Motion Designer,з/п не указана,1–3 года,"Полная занятость, полный день","['Adobe After Effect', 'Blender 3D']","Требуемый опыт работы: 1–3 годаПолная занятость, полный деньWe’re looking for an imaginative and innovative Motion Designer to create engaging video content for Gismart’s Health&Fitness apps.About us: Gismart is a leading developer and publisher of mobile games and entertainment-focused apps with over 800 million downloads. The company operates within three primary focus areas - hypercasual and casual games, music entertainment apps, and wellness products. Gismart’s top titles include Cool Goal!, Pencil Rush 3D, Body Race, Foil Turning 3D, VIP Guard, Little Ant Colony, Beat Maker Go, Piano Crush, DJ it!, WeDrum, and others. Today Gismart unites over 300 professionals. The company is based in London, Kyiv, Beijing, and Minsk. In 2020, Gismart was ranked the 6th fastest-growing company in Europe according to the Financial Times (FT 1000).  Responsibilities: Quickly and efficiently make videos based on concepts and scenarios created by creative producers and Product Marketing managers, offer your ideas for creating performance videos and actively participate in creative sessions. Requirements:   Experience of more than a year with mobile applications   Understanding of the basic principles of editing   Knowledge of various AE plugins   Knowledge of character animation   Will be a plus:   Ability to work with sound, and color correction   Basic knowledge of the 3D package   Employee Benefits:   Medical Insurance (100% sick leave coverage)   Paid vacation (18 working days per year, all national holidays, and 3 personal days)   Educational possibilities and free corporate English classes   Breakfast in the office   Gifting for major life events   PE accounting and support   Trip abroad with all the Gismart employees once a year   Compensation for sports activities.  Ключевые навыкиAdobe After EffectBlender 3D",https://hh.ru/vacancy/48198464?from=vacancy_search_list&query=go
Яндекс,Тайный покупатель (съёмка видео),з/п не указана,не требуется,"Частичная занятость, полный день",[],"Требуемый опыт работы: не требуетсяЧастичная занятость, полный деньКаждый день тысячи людей пользуются услугами Яндекс Go. А мы ежедневно делаем всё, чтобы улучшить качество этого сервиса. И сейчас ищем тех, кто сможет в этом помочь. В некоторых проектах Яндекс пользуется услугами компаний-партнёров. Например, один из партнёров помогает нам с сопровождением и реализацией экспертной оценки данных, связанных с геопоиском. Мы ищем для компании новых исполнителей: тайных покупателей, которые должны будут не покупать и оценивать товары, а снимать часовые видео в определённых местах города. Эта вакансия для тех, кто любит проводить время на свежем воздухе, может выделить 2-3 свободных часа в неделю и хочет улучшать качество сервисов Яндекса, принося людям пользу. Что нужно делать:  Приходить 2-3 раза в неделю в определённое место в вашем городе и снимать видео длиною в час Загружать видео на Яндекс.Диск и отправлять ссылку нам Фиксировать в специальном интерфейсе количество проехавших мимо такси разных брендов  Что для этого требуется:  Устройство, которое может снимать качественные фото и видео (не менее 720p для видео). Например, фотоаппарат с возможностью записи видео, экшн-камера, видеокамера или любой современный смартфон на Android (версия 5.0 и выше) 10Гб свободного места на карте памяти устройства Ноутбук или стационарный компьютер с доступом в интернет Портативный powerbank на случай, если устройство быстро разрядится при съёмке Возможность быть на связи по телефону и электронной почте Штатив — необязательно, но желательно (вам с ним будет удобнее, а изображение получится более качественным)  Мы ждём, что вы:  Грамотно говорите и пишете Можете самостоятельно планировать свой график  Что вы получите:  Достойное вознаграждение (по количеству выполненных заданий) Обучение Удобный график Возможность совмещать выполнение заданий с учёбой или другой работой  Чтобы узнать подробные условия заданий и точную стоимость, нужно просто откликнуться на эту вакансию. В ответ на отклик мы отправим вам короткую анкету: хотим понять, сможете ли вы выполнять задания. Заполнение анкеты займёт не более 5 минут. После этого с вами свяжется координатор проекта, чтобы подробнее рассказать о задании и стоимости и согласовать тестовую съёмку. Тест рассчитан приблизительно на 40 минут. Он будет оплачен в случае, если вы согласитесь выполнять задания в дальнейшем.  Ждём вашего отклика!",https://hh.ru/vacancy/46561345?from=vacancy_search_list&query=go
Яндекс,Специалист поддержки Доставки,от 25 000 до 40 000 руб. до вычета налогов,не требуется,"Полная занятость, удаленная работа","['Работа в команде', 'Грамотная речь', 'Деловая переписка', 'Деловое общение']","Требуемый опыт работы: не требуетсяПолная занятость, удаленная работаЯндекс.Доставка — сервис, которым пользуются миллионы людей из разных стран, для многих это важная часть повседневной жизни. Мы расширяем свою команду и находимся в поиске ответственных людей, которые будут готовы присоединиться к нам. Наша служба поддержки — это дружная команда специалистов, готовых прийти на помощь каждому пользователю в любой ситуации. Каждый день нам поступают обращения от пользователей сервисов Яндекс.GO - возникают разные ситуации, и сотрудники службы поддержки помогают решать любые вопросы: технические, финансовые, вопросы по срокам доставки, процедуре возврата и т.д. Что предстоит делать:  Работать в специальной программе, куда попадают обращения пользователей из приложений Яндекса; Обрабатывать обращения пользователей или водителей нашего сервиса; Консультировать в чатах по переписке, а по необходимости звонить и общаться с пользователями приложения, помогая им разобраться в какой-то трудной ситуации    Для нас важно:  Опыт работы в колл-центре или службе поддержки; Желание расти и развиваться; Внимательность к деталям; Умение правильно давать обратную связь    Мы предлагаем:  Полностью дистанционный формат работы; Оформление по ТК РФ; Сменный график работы 2/2/3; Две недели полноценного оплачиваемого обучения; Корпоративную культуру, в которой люди принимают решения и несут за них ответственность; Возможность самостоятельно влиять на свой доход; Компенсацию расходов на интернет (работать необходимо со своего ПК или ноутбука)  Если ты любишь общаться с людьми, умеешь принимать решения самостоятельно и готов к росту и развитию в огромной федеральной компании - смело откликайся, именно тебя мы видим частью своей команды!)Ключевые навыкиРабота в командеГрамотная речьДеловая перепискаДеловое общение",https://hh.ru/vacancy/48582211?from=vacancy_search_list&query=go
Яндекс,Тайный покупатель (съёмка видео),з/п не указана,не требуется,"Частичная занятость, полный день",[],"Требуемый опыт работы: не требуетсяЧастичная занятость, полный деньКаждый день тысячи людей пользуются услугами Яндекс Go. А мы ежедневно делаем всё, чтобы улучшить качество этого сервиса. И сейчас ищем тех, кто сможет в этом помочь. В некоторых проектах Яндекс пользуется услугами компаний-партнёров. Например, один из партнёров помогает нам с сопровождением и реализацией экспертной оценки данных, связанных с геопоиском. Мы ищем для компании новых исполнителей: тайных покупателей, которые должны будут не покупать и оценивать товары, а снимать часовые видео в определённых местах города. Эта вакансия для тех, кто любит проводить время на свежем воздухе, может выделить 2-3 свободных часа в неделю и хочет улучшать качество сервисов Яндекса, принося людям пользу. Что нужно делать:  Приходить 2-3 раза в неделю в определённое место в вашем городе и снимать видео длиною в час Загружать видео на Яндекс.Диск и отправлять ссылку нам Фиксировать в специальном интерфейсе количество проехавших мимо такси разных брендов  Что для этого требуется:  Устройство, которое может снимать качественные фото и видео (не менее 720p для видео). Например, фотоаппарат с возможностью записи видео, экшн-камера, видеокамера или любой современный смартфон на Android (версия 5.0 и выше) 10Гб свободного места на карте памяти устройства Ноутбук или стационарный компьютер с доступом в интернет Портативный powerbank на случай, если устройство быстро разрядится при съёмке Возможность быть на связи по телефону и электронной почте Штатив — необязательно, но желательно (вам с ним будет удобнее, а изображение получится более качественным)  Мы ждём, что вы:  Грамотно говорите и пишете Можете самостоятельно планировать свой график  Что вы получите:  Достойное вознаграждение (по количеству выполненных заданий) Обучение Удобный график Возможность совмещать выполнение заданий с учёбой или другой работой  Чтобы узнать подробные условия заданий и точную стоимость, нужно просто откликнуться на эту вакансию. В ответ на отклик мы отправим вам короткую анкету: хотим понять, сможете ли вы выполнять задания. Заполнение анкеты займёт не более 5 минут. После этого с вами свяжется координатор проекта, чтобы подробнее рассказать о задании и стоимости и согласовать тестовую съёмку. Тест рассчитан приблизительно на 40 минут. Он будет оплачен в случае, если вы согласитесь выполнять задания в дальнейшем.  Ждём вашего отклика!",https://hh.ru/vacancy/46561344?from=vacancy_search_list&query=go
MNOGOGAMES,Менеджер по персоналу,от 80 000 руб. на руки,3–6 лет,"Полная занятость, удаленная работа","['Внутренние коммуникации', 'Корпоративная культура', 'Подбор персонала', 'Обучение и развитие', 'Английский язык']","Требуемый опыт работы: 3–6 летПолная занятость, удаленная работаВозможно временное оформление: договор услуг, подряда, ГПХ, самозанятые, ИПGo Games – независимая студия разработки мобильных викторин, словарных и когнитивных игр. Наш флагман – викторина Quizzland (35 языков, 50 млн установок) опубликована во всех крупных сторах и занимает прочные позиции в топе trivia/quiz по всему миру. У нас пока небольшая команда - 30 человек, но мы активно растем,и поэтому ищем опытного HR-менеджера для закрытия текущих вакансий и формирования рабочей культуры. Работать можно в офисе в Рязани или удаленно. Задачи:   полный цикл поиска и найма новых сотрудников (IT на 90%)   онбординг и адаптация сотрудников, в том числе удаленных   работа с мотивацией и вовлеченностью сотрудников     выстраивание корпоративной культуры, эффективных коммуникаций между сотрудниками   организация event-мероприятий   развитие HR-бренда компании     Какого специалиста мы ищем:   Опыт от 3 лет в IT-рекрутинге и знание рынок труда в IT   Опыт построения/оптимизации/поддержки HR-процессов   Развитые коммуникативные навыки   Ответственность и готовность закрывать вакансии   Знание трудового законодательства   Умение находить подход к разным людям   Будет плюсом знание английского языка   Почему у нас приятно работать?   Мы не зависим от инвесторов и сфокусированы на успех проектов   У нас нет бюрократии   Работа у нас - это работа над успешным выпущенным проектом     Современный офис, оборудованный всем необходимым   Команда талантливых и вовлечённых людей, которые открыты к новым идеям и предложениям     Условия:   Оформление по ТК РФ   Гибкое начало дня   Возможность удаленной работы   Возможность релокации   Возможность развиваться и расти внутри компании  Ключевые навыкиВнутренние коммуникацииКорпоративная культураПодбор персоналаОбучение и развитиеАнглийский язык",https://hh.ru/vacancy/47930678?from=vacancy_search_list&query=go
Авито: разработка ,Руководитель разработки в команду Авито Товаров,з/п не указана,3–6 лет,"Полная занятость, полный день","['Обучение и развитие', 'Golang', 'PHP']","Требуемый опыт работы: 3–6 летПолная занятость, полный день















Винтажные джинсы и новые айфоны, умилительные корги и франшизы кофеен — всё это и многое другое продаётся и покупается на Авито. Мы развиваем каталог товаров, расширяем доставку и делаем лёгким оформление покупки. Примеры будущих задач: — сформировать 2 новые команды, а также возглавить одну уже существующую. Запустить в них процессы, выработать понятные метрики эффективности и начать доставку ценности пользователям;  — погрузиться в текущие планы и технологическую стратегию, проанализировать time-to-market, сформировать техническое видение продукта, составить план его реализации и запустить его разработку.   Вам предстоит: — вместе с Product Owner и Business Owner выстраивать бизнес-направление, формировать беклог и планировать работу на дистанциях в квартал, полгода и год; — сформировать 2 команды с нуля и вывести их на высокий уровень эффективности; — организовать стабильною поставку ценностей для конечных пользователей; — развивать сотрудников в техническом и карьерном плане; — формировать цели команды и транслировать их команде и стейкхолдерам; — сформировать технологическую стратегию команды, принимать и защищать архитектурные решения, быть готовым при необходимости залезть в код; — договариваться со смежными командами для реализации поставленных целей.   Мы ждём, что вы: — обладаете опытом управления несколькими кросс-функциональными командами продуктовой разработки из 5-7 разработчиков; — используете системный подход к работе с людьми (мотивация, развитие, адаптация); — можете выстраивать эффективный и прозрачный процесс взаимодействия с другими командами; — хорошо понимаете процесс разработки и можете оценить эффективность его работы; — не боитесь погружаться в код; — понимаете микросервисную архитектуру и паттерны проектирования.   Будет здорово, если вы: — умеете писать на go или PHP, но будем рады пообщаться, даже если у вас экспертиза в других языках; — у вас есть опыт работы в маркетплейсе.   Работа у нас — это: — возможность реализовать свои идеи в проекте с многомиллионной аудиторией; — талантливая команда, готовая поддержать ваши инициативы; — мощное железо, дополнительные мониторы и всё, что нужно для продуктивной работы; — прозрачная система премий, достойная зарплата — размер обсудим на собеседовании; — личный бюджет на обучение, который можно тратить на книги, курсы и конференции; — забота о здоровье: с первого дня у вас будет ДМС со стоматологией, в офисе принимают терапевт и массажист; — замечательный офис в двух минутах от метро «Белорусская»: панорамный вид на центр города, места для уединённой работы и зоны отдыха.





Ключевые навыкиОбучение и развитиеGolangPHP",https://hh.ru/vacancy/48581674?from=vacancy_search_list&query=go
Служба доставки Курьер,Курьер (Доставка писем),от 40 000 до 85 000 руб. на руки,не требуется,"Полная занятость, гибкий график","['Internet', 'Материальная ответственность', 'Курьер', 'Поиск информации в интернет', 'Мобильность']","Требуемый опыт работы: не требуетсяПолная занятость, гибкий графикВозможно временное оформление: договор услуг, подряда, ГПХ, самозанятые, ИПВозможна подработка: сменами по 4-6 часов, по выходным или по вечерамКурьер по доставке документов, писем, посылок. С ежедневной оплатой до 5000 руб/день на карту. Самые усердные курьеры зарабатывают в среднем 150т.р./мес  Берите посылки на своем районе рядом с домом и доставляйте их, используя мобильное приложение. Лучшая вакансия 2021 года свободна. Прямой работодатель    ПРОСЬБА ДОЧИТАТЬ ОБЪЯВЛЕНИЕ ДО КОНЦА!   ⚠️ Что нужно для трудоустройства в день обращения? ⚠️  Откликнуться и получить в ответ контакты менеджера Связаться с менеджером по контактам, которые вы получите после отклика. Можно позвонить или написать в WhatsApp или Телеграм ✍️ Заполнить анкету соискателя на нашем сайте, т.к. Вы будете доставлять материальные ценности После заполнения анкеты, Вы получите инструкцию для начала работы.    ✅ Условия:  Доход в среднем 200-500 руб в час (в зависимости от времени суток) 0️⃣ Можно без опыта работы Выплата ~1000руб за каждого приведенного друга. Зарплата (ЗП) сразу на руки ‍ Обучение и личный менеджер, чтобы с первого дня работы Вы чувствовали себя уверенно Все заказы уже оплачены, не нужно работать с деньгами    ✅ Мы предлагаем:  Подработка или полная занятость. График свободный. Можно не каждый день. Режим выбираете сами ⚖️ Возможность совместительства с учебой или другой работой. Заказы есть круглосуточно (по выходным и будням, утреннее, дневное, вечернее, ночное время) ‍ Карьерный рост до наставника, руководителя филиала в городе! У каждого есть возможность проявить себя в начальной должности и стать руководителем Униформу носить не надо. Вы можете работать в любой одежде Каждый курьер застрахован за счет компании. Все непредвиденные случаи будут компенсированы    ✅ Обязанности:  ✔️ Доставка документов , писем , посылок ✔️ Доставка еды с 30% доплатой (на Ваш выбор, можете отказаться) ✔️ Доставка электроники из интернет-магазинов Никаких противозаконных посылок нет !    ✅ Требования:  ✔️ Гражданство любое  ✔️ Курьерские поручения можно выполнять любым способом передвижения ✔️ Можно также студентам или пенсионерам    ✅ Приветствуем опыт работы: В фирмах доставки грузов: Яндекс еда го go , Delivery Club деливери клаб, Почта России , сбермаркет , яндекс маркет , сдэк сдек , достависта , dostavista , додо пицца суши роллы. На должностях: торговый представитель , почтальон курьер , доставщик , пеший , мото мотокурьер , вело велокурьер , оператор машинист В такси: gett гетт , uber убер , ситимобил didi диди ⚠️ Не говорите: ""ищу работу"", Вы её уже нашли! Обращайтесь по контактам⚠️ Доступно соискателям с инвалидностью  Доступно соискателям от 14 лет Ключевые навыкиInternetМатериальная ответственностьКурьерПоиск информации в интернетМобильность",https://hh.ru/vacancy/47843113?from=vacancy_search_list&query=go
Служба доставки Курьер,Курьер (Доставка писем),от 40 000 до 85 000 руб. на руки,не требуется,"Полная занятость, гибкий график","['Internet', 'Материальная ответственность', 'Курьер', 'Поиск информации в интернет', 'Мобильность']","Требуемый опыт работы: не требуетсяПолная занятость, гибкий графикВозможно временное оформление: договор услуг, подряда, ГПХ, самозанятые, ИПВозможна подработка: сменами по 4-6 часов, по выходным или по вечерамКурьер по доставке документов, писем, посылок. С ежедневной оплатой до 5000 руб/день на карту. Самые усердные курьеры зарабатывают в среднем 150т.р./мес  Берите посылки на своем районе рядом с домом и доставляйте их, используя мобильное приложение и ЛЮБОЙ СПОСОБ ПЕРЕДВИЖЕНИЯ. Лучшая вакансия 2021 года свободна. Прямой работодатель    ПРОСЬБА ДОЧИТАТЬ ОБЪЯВЛЕНИЕ ДО КОНЦА!   ⚠️ Что нужно для трудоустройства в день обращения? ⚠️  Связаться с нами в WhatsApp, Telegram или по телефону по номеру из объявления. ✍️ Заполнить анкету соискателя на нашем сайте, т.к. Вы будете доставлять материальные ценности После заполнения анкеты, Вы получите инструкцию для начала работы.    ✅ Условия:  Доход в среднем 200-500 руб в час (в зависимости от времени суток) 0️⃣ Можно без опыта работы Выплата ~1000руб за каждого приведенного друга. Зарплата (ЗП) сразу на руки ‍ Обучение и личный менеджер, чтобы с первого дня работы Вы чувствовали себя уверенно Все заказы уже оплачены, не нужно работать с деньгами    ✅ Мы предлагаем:  Подработка или полная занятость. График свободный. Можно не каждый день. Режим выбираете сами ⚖️ Возможность совместительства с учебой или другой работой. Заказы есть круглосуточно (по выходным и будням, утреннее, дневное, вечернее, ночное время) ‍ Карьерный рост до наставника, руководителя филиала в городе! У каждого есть возможность проявить себя в начальной должности и стать руководителем Униформу носить не надо. Вы можете работать в любой одежде Каждый курьер застрахован за счет компании. Все непредвиденные случаи будут компенсированы    ✅ Обязанности:  ✔️ Доставка документов , писем , посылок ✔️ Доставка еды с 30% доплатой (на Ваш выбор, можете отказаться) ✔️ Доставка электроники из интернет-магазинов Никаких противозаконных посылок нет !    ✅ Требования:  ✔️ Гражданство любое  ✔️ Курьерские поручения можно выполнять любым способом передвижения ✔️ Можно студентам , школьникам на лето или пенсионерам    ✅ Приветствуем опыт работы: В фирмах доставки грузов: Яндекс еда го go , Delivery Club деливери клаб, Почта России , сбермаркет , яндекс маркет , сдэк сдек , достависта , dostavista , додо пицца суши роллы. На должностях: автокурьер категории B C Б , водитель экспедитор , торговый представитель , почтальон курьер , доставщик , пеший , мото мотокурьер , вело велокурьер , оператор машинист В такси: gett гетт , uber убер , ситимобил didi диди ⚠️ Не говорите: ""ищу работу"", Вы её уже нашли! Обращайтесь по контактам⚠️ Доступно соискателям с инвалидностью  Доступно соискателям от 14 лет Ключевые навыкиInternetМатериальная ответственностьКурьерПоиск информации в интернетМобильность",https://hh.ru/vacancy/47843112?from=vacancy_search_list&query=go
ООО Пайн Аква,Sales manager,от 120 000 до 300 000 руб. до вычета налогов,3–6 лет,"Полная занятость, полный день","['Английский\xa0— C1 — Продвинутый', 'Sales Skills', 'Presentation skills', 'Customer Service', 'Negotiation skills', 'Business English', 'online presentation']","Требуемый опыт работы: 3–6 летПолная занятость, полный деньBrave, ambitious, and keen to work, greetings to you all! We are a Russian-based company manufacturing a second to none raw material in the world. We made preservative-free cosmetics real. Perhaps this phrase will not say anything to you. Go to your bathroom and take any liquid cosmetic product and look carefully at the ingredients. Water or aqua would be in the first place. And water is the perfect place for microbes, and bacteria growth. Thus all the product formulas should be protected by preservatives. Every liquid cosmetic product must be protected by preservatives. But these guys (aka preservatives) are far from being harmless. You might have heard that some of them in a long run can provoke serious illness, even cancer. Preservatives are not needed with our raw material, which means you can produce clean, natural, and really safe cosmetics. German and UK natural cosmetics brands use our raw material and because of that, you know, we are over the moon. Our company and raw material had a huge success at the international ingredients exhibit In-Cosmetics Global 2019 in Paris, the raw material was shortlisted for the Rising Star Award. Our stand was ranked as the most attended place and during that day we conducted negotiations with more than 100 representatives from various companies across the globe. The reason for that success was a simple fact -manufacturers are looking for opportunities and ways to eliminate preservatives in the cosmetic product final formula.   This is the challenge for those who think they can sell! It is easy-peasy to sell something that has already existed on the market for a long time, it is easy to sell commodities that are in daily demand, it is easy to sell something to Russian people whose mentality is well-known to you. But here is the question: would you be able to sell our raw material to a German, to a Chinese, to an American? Different cultures, different approaches. If so, welcome to the team! It would be difficult at the beginning. You would need to prove one thing to our potential clients - the new ingredient with self-preservative property (which is unknown to the wide market) really works. You will get doubt and mistrust in return. You will encounter a preconceived notion that the current standards of cosmetics making are the only true ones, and something which is really out of the box cannot be applied and implemented. But here is the thing you will find helpful for sure - our second to none raw material with the self-preservative property should catch the interest of a potential client. That’s where your experience and ability to sell comes in.   Requirements: 1. At first, we need your sales experience. The closer to the cosmetics field, the better. 2. Your English level is C1 at least. If you find some mistakes here and there in the job description, it’s good :) 3. If you speak another language, that is just simply wow. 4. Get rid of the words aka “communicable, multi-tasking, responsible” in your CV. We cannot identify the real person behind these words. Share your successful case, your achievements, a real story of your big deal, and what you did exactly to make it happened. 5. Your photo is a must. We want to see your eyes. CV without your photo would be declined immediately.   Our offer: 1. Salary is average for the sales manager position. The amount would be discussed during the interview, your needs would be taken into account. We know, the mortgage has captured most people)) 2. High commission. Total income would correspond to the US and Europe middle management salary. 3. Your success will give you an opportunity to grow within the company up to the management team. But it will depend on your success only.   If you like everything that you’ve just read above, and you are ready to prove to yourself and then to us, that you are the one who really can do it, then send your CV! If there are some concerns, please save your time and our time, we are not ready for idle chit-chat.  Ключевые навыкиАнглийский — C1 — ПродвинутыйSales SkillsPresentation skillsCustomer ServiceNegotiation skillsBusiness Englishonline presentationАдресДмитровская, Москва, Бутырская улица, 62Показать на большой карте",https://hh.ru/vacancy/48519187?from=vacancy_search_list&query=go
